url;cian_id;price;total_meters;rooms_count;floor;floors_count;region;city;district;microdistrict;street;house_number;underground;residential_complex;address_raw;living_meters;kitchen_meters;ceiling_height;object_type;layout_type;bathroom_type;bathroom_count;window_view;finish_type;balcony_count;loggia_count;has_furniture;year_of_construction;house_material_type;floor_type;elevator_passenger;elevator_cargo;entrances_count;has_garbage_chute;has_ramp;has_concierge;parking_type;heating_type;is_emergency;jk_name;jk_class;jk_deadline;developer;cadastral_number;encumbrances;owners_count;title_raw;author;author_type;is_detail_parsed;price_per_sqm;has_balcony;has_elevator
https://vladivostok.cian.ru/sale/flat/322646492/;322646492;5592638;28.5;0;5.0;22.0;;;р-н Ленинский;;улица Расула Гамзатова;7к3;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 28,5 м², 5/22 этаж;;;False;196232.91;;
https://vladivostok.cian.ru/sale/flat/324106872/;324106872;14950000;63.6;0;14.0;21.0;;;р-н Первореченский;;Некрасовская улица;;;Армада;Приморский край, Владивосток, р-н Первореченский, мкр. Некрасовская, Некрасовская улица, 90;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 63,6 м², 14/21 этаж;;;False;235062.89;;
https://vladivostok.cian.ru/sale/flat/324628907/;324628907;13000000;45.0;0;3.0;18.0;;;р-н Первореченский;;улица Жигура;;;;Приморский край, Владивосток, р-н Первореченский, мкр. Третья рабочая, улица Жигура, 26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 45 м², 3/18 этаж;;;False;288888.89;;
https://vladivostok.cian.ru/sale/flat/324539898/;324539898;5649999;26.1;0;18.0;26.0;;;р-н Ленинский;;улица Нейбута;135с3;;Зеленые высоты;Приморский край, Владивосток, р-н Ленинский, улица Нейбута, 135с3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 26,1 м², 18/26 этаж;;;False;216475.06;;
https://vladivostok.cian.ru/sale/flat/325236150/;325236150;9500000;25.0;0;3.0;22.0;;;р-н Первореченский;;улица Адмирала Горшкова;;;Молодежный;Приморский край, Владивосток, р-н Первореченский, мкр. Снеговая падь, Снеговая Падь мкр, улица Адмирала Горшкова, 8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 25 м², 3/22 этаж;;;False;380000.0;;
https://vladivostok.cian.ru/sale/flat/325748337/;325748337;5621699;20.1;0;12.0;28.0;;;р-н Первореченский;;улица Сабанеева;1.3;;Сабанеева 125;Приморский край, Владивосток, р-н Первореченский, улица Сабанеева, 1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 20,1 м², 12/28 этаж;;;False;279686.52;;
https://vladivostok.cian.ru/sale/flat/326979106/;326979106;5549952;26.2;0;2.0;30.0;;;р-н Первореченский;;улица Адмирала Горшкова;5;;Флагман;Приморский край, Владивосток, р-н Первореченский, Снеговая Падь мкр, улица Адмирала Горшкова, 5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 26,2 м², 2/30 этаж;;;False;211830.23;;
https://vladivostok.cian.ru/sale/flat/320647014/;320647014;6800000;28.6;0;2.0;4.0;;;р-н Советский;;улица Маковского;;;;Приморский край, Владивосток, р-н Советский, мкр. Седанка, улица Маковского, 126к1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 28,6 м², 2/4 этаж;;;False;237762.24;;
https://vladivostok.cian.ru/sale/flat/322827319/;322827319;12400000;45.0;0;7.0;26.0;;;р-н Советский;;улица Маковского;55к4;;Сады Маковского;Приморский край, Владивосток, р-н Советский, мкр. Санаторная, улица Маковского, 55к4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 45 м², 7/26 этаж;;;False;275555.56;;
https://vladivostok.cian.ru/sale/flat/322645943/;322645943;5560615;27.2;0;15.0;20.0;;;р-н Ленинский;;улица Расула Гамзатова;7к2;;Гринхилс;Приморский край, Владивосток, р-н Ленинский, мкр. 64, 71, улица Расула Гамзатова, 7к2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Студия, 27,2 м², 15/20 этаж;;;False;204434.38;;
